age,sleep_hours,work_hours,exercise_days,learning_hours,stress_level,current_income,monthly_expenses,savings_rate,savings_amount,burnout_risk,future_income
21,6.843618589535217,6.495056136788211,0,1.3476283011665786,5.687561539722988,51091.14232924694,42813.509113908396,16.201699233880788,8277.633215338545,1,23835.411055793185
24,6.123447348977734,6.296413604160213,1,7.094703484906102,7.758151385511753,33914.674302906205,9222.718591366558,72.80611186475039,24691.955711539646,1,120189.29372163721
33,5.794789263670219,10.999561402807213,2,5.02796363193865,10.0,49246.331572221,39379.31243973563,20.036049016189434,9867.019132485373,2,34501.71365257304
24,5.796379937073554,5.4698093140887,5,2.475901953567331,3.3484942244971503,46376.99870070582,24785.601023186973,46.556263411651614,21591.39767751885,0,84255.65073015096
34,8.857376365032708,10.9354969713024,1,5.982132086890713,5.926678154241899,23473.384555903394,24266.832045187817,-3.3802006157006286,-793.4474892844228,1,20000.0
25,7.437838301566644,6.763117941495702,4,6.977308958733037,4.280730470080198,39775.33339555554,25833.899352635603,35.05045175681102,13941.43404291994,0,86009.58523873959
27,5.659889921416662,7.1295876042811885,1,6.016971112294748,9.685164111022859,25302.418411877617,29110.86197837748,-15.051697843681538,-3808.4435664998637,2,20000.0
27,6.6646978274371405,8.19688908998004,5,4.622579743014827,4.1999694347455,49811.920032566384,13532.341783669082,72.83312553537023,36279.578248897305,0,129999.85585428051
33,6.137464974900638,7.092690900866978,2,5.464973236838734,5.469295986938102,29271.685723009185,21874.965602169534,25.269197650019226,7396.720120839651,0,61524.47378108936
31,7.08380037615629,10.36395950991915,4,6.802993066285465,5.151760231518533,38550.556957049914,29447.180967762535,23.614123135574058,9103.375989287379,0,54291.98897849179
33,7.043499102789342,12.12668790396555,2,4.061508324674689,9.241268442585385,37903.01621483875,27122.6300731601,28.44202709508435,10780.386141678653,2,57621.60714389809
24,7.583609653905471,7.185135684893725,3,5.059733846515651,3.801126910307456,41823.68500809073,29190.7067505336,30.205320872881714,12632.97825755713,0,69344.61829173271
33,5.649443541337805,7.635524321670746,1,4.485613910787137,6.818184416779951,64938.32621671033,16375.755470213398,74.78260308779025,48562.57074649693,0,111660.95750640368
27,6.604735298638131,8.173358385432204,1,1.7731682946950285,7.212911222773125,36385.59125716123,32587.590517399607,10.438199871258428,3798.000739761621,1,23121.62273954854
31,4.751453015042474,9.582113526985275,5,6.833136361288603,7.847825060034144,58268.90712961773,26517.708105860496,54.490809228886825,31751.19902375723,1,96472.62493524693
23,5.242659699571155,8.193031442088287,5,9.11454372998802,7.424876493585825,47199.95491502556,6031.599379912928,87.22117554821469,41168.355535112634,1,172860.5892118892
26,7.384100836559179,11.274514822105191,4,3.2524107575176204,6.345082611500644,61276.03819054874,18623.54179639626,69.60713788563966,42652.49639415248,0,117036.9549450343
32,5.549316208594673,10.793247833123855,3,6.925360469772598,8.596239813927522,34923.46322777771,14253.945756296736,59.18518829782232,20669.517471480976,1,99664.11294505678
22,5.659091201952145,6.1290752928098,4,3.3160124404767988,5.300175828873455,50442.04362954352,14099.46288435176,72.0481925992114,36342.580745191764,0,135904.10653371655
30,6.4917219254499505,9.541936331149657,0,5.265575630154129,6.974939316598464,39110.97966099488,19282.238434582825,50.69865648542454,19828.741226412058,1,84165.43898100316
33,7.194761030846539,11.540678474619005,2,8.016024547579553,7.375973534099285,10000.0,32361.663240301346,-223.61663240301345,-22361.663240301346,2,20000.0
34,5.439173204165904,7.510438108466233,2,3.959122029215778,7.378879422986553,23652.34622469287,17478.493005279306,26.102498081006893,6173.853219413562,1,48277.11375923515
29,4.0,7.911470256412887,3,4.970627171216253,8.011911648515111,48735.65418929128,27700.69462309527,43.16133622521073,21034.95956619601,1,77400.14568360643
25,5.629776757856488,7.44392600429409,2,1.3969940069838467,5.527732257666587,47743.973744199975,25733.95081421098,46.100106890794386,22010.022929988994,0,83952.42535065953
26,7.705628077952837,7.485848768952989,1,3.671591312107537,4.402305838762538,20575.33917047615,15651.371148319715,23.93140633726178,4923.968022156434,0,43725.472209932275
32,6.843135051016874,5.163096896177905,3,1.1874553559985883,4.1990320991769305,43305.513232570054,20862.218431992456,51.825490856203515,22443.294800577598,0,75112.78025065141
32,7.823874803787213,5.843370097069899,4,5.858356239749997,4.030563340652997,47548.90339788258,35378.19067958697,25.596200645160593,12170.71271829561,0,53886.26505477529
32,5.3681838578673045,8.65494743747446,2,6.663275117903154,9.641573956993142,39480.0164539359,26797.675683293022,32.12344347789281,12682.34077064288,2,66025.21437646491
32,4.860603732335944,11.527195949305558,1,4.556730226858391,10.0,50932.27956489455,31585.934336812665,37.98444796375557,19346.345228081882,2,63410.394293165096
24,6.96254855264754,7.273278374963434,1,5.571773934513585,5.457216364121702,48888.32961893153,40269.95852689336,17.628687989987675,8618.37109203817,1,50534.09800052956
34,6.740022737685046,7.2144853941028835,1,4.348539089499106,5.994710460832591,39472.84630892939,30219.24465013692,23.44295515547648,9253.601658792468,1,43339.12580145611
34,6.805554320377259,11.90304214084147,1,6.481090731748873,7.5995515138497645,32337.627717038224,5000.0,84.53813605700714,27337.627717038224,1,129324.69468741678
31,7.4329966426505685,6.283485076368026,3,5.258923870250397,4.9964914368448765,55638.12388138764,28247.172593387844,49.2305444130239,27390.951287999796,0,95037.98632194145
30,6.9216849239122595,5.177513674587156,3,1.0286732883928815,6.304683542760543,46947.431468182316,17582.66281991711,62.54819002859953,29364.768648265206,0,96640.57929887135
27,6.905617593140379,6.842969127725,3,6.879961636185641,4.3233320863671185,19278.51021204553,46723.63132004994,-142.3612136318306,-27445.121108004412,1,20000.0
32,7.215007013801141,7.174431042411268,2,4.220914410833693,4.180166963242561,43313.46484122081,29791.23289137011,31.219464892547187,13522.231949850702,0,62118.80085083238
29,7.002416632187027,5.005093830609869,4,2.459241057583191,4.5066136131081915,22734.629358133996,17830.740430329446,21.570129209298223,4903.88892780455,0,44238.60030724913
27,7.357445931717406,8.243916587450778,1,4.122132055311994,6.582563910186943,25531.48101356237,31798.143153294273,-24.544843820078594,-6266.662139731903,1,20000.0
34,7.508520824778582,10.396892699723072,2,1.1958607029071207,7.024854550978442,30221.349469215445,26089.490835605284,13.67198588474357,4131.858633610162,1,20000.0
21,8.031688801240914,5.9280904525703475,4,2.5002213775219135,4.5205303532152135,40673.09853489553,5000.0,87.70686232397503,35673.09853489553,0,156515.32972810656
21,5.850808675096321,8.675156437907178,1,5.285899220230777,6.620283223221901,45617.28366386928,35356.72937503256,22.49269019269442,10260.55428883672,1,55196.09629853003
29,6.980562107410748,9.291871351253546,1,5.453423372681132,5.77095700295712,33865.87166138092,20133.521031195058,40.54923129542714,13732.350630185865,0,75551.95560741739
31,6.129676631402703,8.333231449451414,4,5.612877668510336,5.875224777142398,34522.26075559398,42047.4195132881,-21.79798945083497,-7525.1587576941165,1,20000.0
34,5.666441012720734,8.871385179482118,2,5.006419735526995,7.832655087880818,32451.345170474782,23506.83059027428,27.562846881116325,8944.514580200503,1,46177.090221357175
29,5.810459678919634,8.894654525190422,3,3.6142697530559764,6.7819193169349195,55712.70455631443,42271.52180602563,24.12588449498524,13441.182750288797,1,39190.79441149551
24,6.994955517561525,6.8745440861631355,0,4.891081721078869,8.903069454228422,10000.0,30098.777798869785,-200.98777798869784,-20098.777798869785,1,20000.0
33,6.918252554786,11.497165144023736,3,4.1255851061042295,7.020087959039942,35369.83885487825,36689.480431551165,-3.7309798952926383,-1319.6415766729115,2,20000.0
29,6.900412029238437,10.99551366815243,2,1.748436803849632,7.046619522565564,63174.77193073549,19098.166114206037,69.76931529702209,44076.60581652945,0,102100.80597958612
23,6.274286352430667,10.879822794482335,0,3.4551700179788236,9.28996862969163,47758.4507541608,29236.07416655794,38.78345359850091,18522.376587602863,2,69334.52284905539
27,6.50341475117841,10.527351481087727,3,6.7790824623380495,8.231147901378804,59002.70860850687,5000.0,91.52581276704454,54002.70860850687,1,156549.06269999233
26,7.31775269587605,5.350041061133952,1,8.176588304109888,4.131840091507531,10000.0,23475.55716549949,-134.7555716549949,-13475.55716549949,1,20000.0
28,5.010606940350694,10.352124755623933,2,6.302550088237377,9.01846878729629,21366.26152796316,7185.6214968273125,66.36930851275451,14180.640031135848,1,107618.9008508818
31,6.5246420984285844,9.811202855099015,0,8.087395521984828,9.380243969355432,47710.722110297014,11284.274309762808,76.34855686385134,36426.44780053421,1,132899.1427795244
29,6.58995614812679,5.426952770112433,1,5.170777220269916,6.678326670024049,63259.45889886502,14310.348811064503,77.37832561302346,48949.110087800516,0,123420.88924827139
34,7.253304269077649,8.070179289699844,1,8.484752169405079,6.499413475895124,22881.45674732908,32925.051231295736,-43.89403434787442,-10043.594483966655,2,20000.0
25,5.149751588057175,9.053586898650577,0,9.10897688065716,10.0,34183.57325940216,23231.678382924543,32.038472962932005,10951.894876477618,2,68057.80306245384
21,7.995133745517411,11.82863419624927,5,1.533061003927624,7.399834399302844,46021.962128004925,25377.12411224615,44.8586654309468,20644.838015758774,0,74660.4512233469
23,6.71363042442851,9.949447715788517,0,5.442986614265665,6.854977252406011,18212.52404368454,22904.947309266903,-25.764815762642897,-4692.423265582362,1,20000.0
30,6.766580546694937,6.770868545443397,2,5.172860378175084,3.926892506339187,47825.368893714745,37968.64598664384,20.60982096965338,9856.722907070907,0,51534.47314031716
32,6.098620242667773,11.890776916903926,1,4.151792368831802,10.0,10000.0,25048.503493877928,-150.48503493877928,-15048.503493877928,2,20000.0
28,7.038022354796844,8.587559525427778,2,5.983831076302773,7.621123052558205,47383.591966972825,27986.044945016547,40.93726586932603,19397.547021956278,0,76541.36165114115
31,6.5479540502831055,7.9883177261938165,5,5.082250137283754,4.721445827955397,25073.72548168236,18156.96168606292,27.585704408674683,6916.763795619438,0,57402.46711180732
26,7.7089819441064655,7.845763606822375,1,3.5291021592159133,5.211704067580893,33286.0421422538,38792.91152399496,-16.544079822427012,-5506.869381741162,1,20000.0
28,5.0585057519363845,5.252889523953733,5,4.9467897899260365,4.247648416134789,49778.25921905451,39692.67144163485,20.26102948485395,10085.587777419663,0,55313.04645557156
29,6.675545829890508,8.280460992367715,1,7.40918915873678,5.796672742449644,46708.782332383766,24557.33256317315,47.424592684902315,22151.449769210616,1,102676.51402867207
24,6.9085123483774264,9.494970514611316,3,5.3650761937653515,7.475315704840081,39880.28193472443,17988.459643834227,54.89385036625989,21891.822290890203,0,97736.81187210571
21,6.313627605636908,7.729233344949568,2,6.253909496512265,6.1696941060333,54535.60827453025,5608.28399539533,89.71628964480705,48927.32427913492,1,161208.54202797313
34,6.095334176692954,9.340904954495116,4,4.4458937994418175,6.8769190575655825,14497.359810717644,14576.842832371502,-0.548258598059332,-79.48302165385758,1,20000.0
21,6.137042721031293,6.771217858171639,3,5.904128020303229,3.922760466161538,43066.21557252121,5000.0,88.38997127207459,38066.21557252121,0,157504.73395902626
30,6.674639269367828,8.218144171444761,2,2.5815709390336403,7.436703852030163,28147.44803712276,14072.289758944065,50.00509552274658,14075.158278178693,0,56555.08684786426
24,4.690041099019294,9.133080653217263,1,4.000559001160415,9.964277455478987,53770.472030199795,29283.64116874321,45.539549750844174,24486.830861456587,2,78554.74149298071
32,7.46501496106323,8.879321754126842,1,4.794662782868144,5.129956715750238,50306.00604454179,24395.200592811736,51.506385596956726,25910.805451730055,0,96869.24799980661
34,6.01986813230415,5.289069820561908,5,2.4473281587469247,4.383695599460519,50850.223282960076,52879.203813456734,-3.990111349573109,-2028.9805304966576,0,20000.0
27,6.627802697366783,7.6219880982575425,2,3.3395665622154556,6.187934711289577,64680.72749060702,20547.319422395372,68.23270204346531,44133.40806821165,0,106564.19036497625
22,6.867102266788067,11.854925860625212,2,5.626223537147784,7.610205743681809,56895.21298652467,19610.41910854669,65.53239177926741,37284.79387797798,1,115937.50116658644
23,5.974194612687043,7.515107851338964,4,5.259663832576065,2.8804319910808935,37638.67999339884,37753.235194345594,-0.30435499057578097,-114.5552009467574,0,20000.0
21,6.368961593001004,8.53161508822368,2,6.612730849315417,6.236516689359462,39980.98219768755,5000.0,87.49405410983326,34980.98219768755,0,156553.16328439343
25,4.4647597593744965,8.326488498902112,5,3.798977963629672,7.500915635852681,49014.0757106759,7218.793329046148,85.27199947284979,41795.282381629746,1,129181.40133548561
21,7.232123607333072,11.636479517839302,3,5.115204452010483,6.537551201029453,42042.62012121744,32966.096335065595,21.58886330105588,9076.523786151847,1,48171.87738102704
28,7.5800690003221645,11.08073624438934,3,3.6562651782323434,6.238604085113547,50577.59982864576,22654.90956436755,55.20762226534832,27922.69026427821,0,82633.81975152133
21,4.799006448061246,10.11506199963762,4,6.412257098218653,9.755281337748038,10000.0,22930.047587230525,-129.30047587230524,-12930.047587230525,2,20000.0
31,6.093507123303738,6.553515373254933,0,7.381492232050495,7.105742552177442,68212.05278189974,13754.186105988128,79.83613519158327,54457.86667591161,1,131035.78721315441
21,5.2701306217591855,9.218366098384159,1,5.966649654505606,6.742252946604921,40915.428753344815,27877.242082991714,31.86618610048718,13038.186670353101,1,77243.92096441613
22,6.322259678512594,9.635883486150263,2,7.122388552553165,7.310831703912007,15663.0200366116,15303.720944242825,2.293932405940428,359.29909236877575,1,26230.47157962139
22,7.148636334720961,7.102790328807892,1,5.064999725775724,6.0021529192444145,26293.09972624718,25872.919944366793,1.5980610359947034,420.17978188038614,1,20000.0
32,7.487308899256625,6.758965788304622,3,6.611187669990352,3.5668193379337794,10000.0,11098.197257761174,-10.98197257761174,-1098.1972577611741,0,20000.0
26,7.621853189426848,11.91002829441406,5,5.1508354852249205,6.56790955352119,23646.473797213737,22811.23615140932,3.53218688319961,835.2376458044164,1,22797.580021151898
27,7.810543824692213,7.898393375566142,2,2.9501438668284643,3.6764238905698106,37866.27357040322,49298.427285950165,-30.190860197245478,-11432.153715546949,0,20000.0
25,6.277587221544434,11.729953637822296,2,5.493442777397212,8.449648498309136,62720.71918741604,19900.770523149717,68.2708189877668,42819.948664266325,1,125445.69733266697
